DRUG_NAME,TARGET,TARGET_PATHWAY,TCGA_DESC,GDSC_TISSUE_DESCRIPTOR_2,CANCER_TYPE_MATCHING_TCGA_LABEL,SITE,GDSC_TISSUE_DESCRIPTOR_1,AUC
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.667463
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.743988
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.752938
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.686426
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.6058
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.878659
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.797464
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.784981
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.763502
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.723652
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.693234
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.885846
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,leukemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.571068
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.724142
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.727761
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.772155
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.833313
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.720015
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.77947
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.802816
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.770923
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.766607
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.727241
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.761396
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.759457
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,prad,prostate,prad,prostate,urogenital_system,0.657299
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.698555
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.670685
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.770909
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.736411
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.786372
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.730738
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.765902
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.6232
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.668063
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.733983
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.768426
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.816432
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.825124
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.738949
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.804943
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.789131
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.847347
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.70549
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.779682
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.686589
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.688573
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.705978
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.733978
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.741546
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.620038
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,meso,mesothelioma,meso,pleura,lung,0.806272
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.705457
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,meso,mesothelioma,meso,pleura,lung,0.867747
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.55633
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.755063
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.764096
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.735958
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.680383
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.915248
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.891857
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.760008
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.866515
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.745207
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.654288
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.781638
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.838558
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.716244
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,meso,mesothelioma,meso,pleura,lung,0.701228
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.670873
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.783486
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.930021
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.769918
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,meso,mesothelioma,meso,pleura,lung,0.794182
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.78109
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.708544
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.704565
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.702439
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.793061
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.803667
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.671615
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.822666
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,mb,medulloblastoma,mb,central_nervous_system,nervous_system,0.838611
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.733303
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.806452
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.681581
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.7598
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.711434
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.701264
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.743969
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.735019
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.88286
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.723696
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.775652
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.495526
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.699067
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.753027
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.891137
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.742895
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.813575
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.804777
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.826595
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.755683
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.662771
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.797601
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.84539
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.890158
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.805183
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.82146
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.865587
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.773954
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.810829
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.666805
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.818068
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.669933
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.785496
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lihc,liver,lihc,liver,digestive_system,0.794403
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.780497
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.725044
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,acc,adrenal_gland,acc,adrenal_gland,kidney,0.681367
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.704092
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.883709
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.77988
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.858987
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,blca,bladder,blca,urinary_tract,urogenital_system,0.757914
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,lgg,glioma,lgg,central_nervous_system,nervous_system,0.722459
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.677921
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.823961
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.824114
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.739364
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.778315
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.699054
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,stad,stomach,stad,stomach,digestive_system,0.762396
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.733149
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.712607
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,unclassified,ovary,unable to classify,ovary,urogenital_system,0.678487
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.774326
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.844989
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,skcm,melanoma,skcm,skin,skin,0.782862
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.80763
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.675251
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,brca,breast,brca,breast,breast,0.844186
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.786249
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,unclassified,ovary,unable to classify,ovary,urogenital_system,0.880216
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.708748
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.749853
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.707112
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,paad,pancreas,paad,pancreas,pancreas,0.778829
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ov,ovary,ov,ovary,urogenital_system,0.726366
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,esca,oesophagus,esca,oesophagus,aero_dig_tract,0.757008
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.769137
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.871135
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,thca,thyroid,thca,thyroid,thyroid,0.861211
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.671701
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,all,lymphoblastic_t_cell_leukaemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.607441
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.68178
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.885278
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,ucec,endometrium,ucec,endometrium,urogenital_system,0.748292
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.840542
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,gbm,glioma,gbm,central_nervous_system,nervous_system,0.861488
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,kirc,kidney,kirc,kidney,kidney,0.603766
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,coread,large_intestine,coad/read,large_intestine,large_intestine,0.658711
buparlisib,"pi3kalpha, pi3kdelta, pi3kbeta, pi3kgamma",pi3k/mtor signaling,hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.973127
